design_cell,plant,sfr_period_s,sg_reserve,mechanism,severity,capability_change_time_policy,load_event_relation,load_shape,measurement_noise,communication,initial_soc_band,knowledge_split,scenario_id,episode_seed,factor_source,execution_status,status_reason
core_055,B,2,scarce,nominal,mild,uniform_20_120_s,after,ramp,high,jitter,mid_0p45_0p60,final_known_negative_control,core_055_seed_09,179424673,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_055,B,2,scarce,nominal,mild,uniform_20_120_s,after,ramp,high,jitter,mid_0p45_0p60,final_known_negative_control,core_055_seed_10,198491317,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_055,B,2,scarce,nominal,mild,uniform_20_120_s,after,ramp,high,jitter,mid_0p45_0p60,final_known_negative_control,core_055_seed_11,217645199,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_055,B,2,scarce,nominal,mild,uniform_20_120_s,after,ramp,high,jitter,mid_0p45_0p60,final_known_negative_control,core_055_seed_12,236887699,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_055,B,2,scarce,nominal,mild,uniform_20_120_s,after,ramp,high,jitter,mid_0p45_0p60,final_known_negative_control,core_055_seed_13,256203221,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_055,B,2,scarce,nominal,mild,uniform_20_120_s,after,ramp,high,jitter,mid_0p45_0p60,final_known_negative_control,core_055_seed_14,275604541,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_055,B,2,scarce,nominal,mild,uniform_20_120_s,after,ramp,high,jitter,mid_0p45_0p60,final_known_negative_control,core_055_seed_15,295075147,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_055,B,2,scarce,nominal,mild,uniform_20_120_s,after,ramp,high,jitter,mid_0p45_0p60,final_known_negative_control,core_055_seed_16,314606891,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_055,B,2,scarce,nominal,mild,uniform_20_120_s,after,ramp,high,jitter,mid_0p45_0p60,final_known_negative_control,core_055_seed_17,334214467,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_055,B,2,scarce,nominal,mild,uniform_20_120_s,after,ramp,high,jitter,mid_0p45_0p60,final_known_negative_control,core_055_seed_18,353868013,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_055,B,2,scarce,nominal,mild,uniform_20_120_s,after,ramp,high,jitter,mid_0p45_0p60,final_known_negative_control,core_055_seed_19,373587883,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_056,B,2,critical,nominal,mild,uniform_20_120_s,simultaneous,pulse,low,normal,high_0p65_0p80,final_known_negative_control,core_056_seed_00,15485863,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_056,B,2,critical,nominal,mild,uniform_20_120_s,simultaneous,pulse,low,normal,high_0p65_0p80,final_known_negative_control,core_056_seed_01,32452843,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_056,B,2,critical,nominal,mild,uniform_20_120_s,simultaneous,pulse,low,normal,high_0p65_0p80,final_known_negative_control,core_056_seed_02,49979687,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_056,B,2,critical,nominal,mild,uniform_20_120_s,simultaneous,pulse,low,normal,high_0p65_0p80,final_known_negative_control,core_056_seed_03,67867967,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_056,B,2,critical,nominal,mild,uniform_20_120_s,simultaneous,pulse,low,normal,high_0p65_0p80,final_known_negative_control,core_056_seed_04,86028121,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_056,B,2,critical,nominal,mild,uniform_20_120_s,simultaneous,pulse,low,normal,high_0p65_0p80,final_known_negative_control,core_056_seed_05,104395303,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_056,B,2,critical,nominal,mild,uniform_20_120_s,simultaneous,pulse,low,normal,high_0p65_0p80,final_known_negative_control,core_056_seed_06,122949823,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_056,B,2,critical,nominal,mild,uniform_20_120_s,simultaneous,pulse,low,normal,high_0p65_0p80,final_known_negative_control,core_056_seed_07,141650939,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_056,B,2,critical,nominal,mild,uniform_20_120_s,simultaneous,pulse,low,normal,high_0p65_0p80,final_known_negative_control,core_056_seed_08,160481183,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_056,B,2,critical,nominal,mild,uniform_20_120_s,simultaneous,pulse,low,normal,high_0p65_0p80,final_known_negative_control,core_056_seed_09,179424673,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_056,B,2,critical,nominal,mild,uniform_20_120_s,simultaneous,pulse,low,normal,high_0p65_0p80,final_known_negative_control,core_056_seed_10,198491317,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_056,B,2,critical,nominal,mild,uniform_20_120_s,simultaneous,pulse,low,normal,high_0p65_0p80,final_known_negative_control,core_056_seed_11,217645199,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_056,B,2,critical,nominal,mild,uniform_20_120_s,simultaneous,pulse,low,normal,high_0p65_0p80,final_known_negative_control,core_056_seed_12,236887699,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_056,B,2,critical,nominal,mild,uniform_20_120_s,simultaneous,pulse,low,normal,high_0p65_0p80,final_known_negative_control,core_056_seed_13,256203221,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_056,B,2,critical,nominal,mild,uniform_20_120_s,simultaneous,pulse,low,normal,high_0p65_0p80,final_known_negative_control,core_056_seed_14,275604541,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_056,B,2,critical,nominal,mild,uniform_20_120_s,simultaneous,pulse,low,normal,high_0p65_0p80,final_known_negative_control,core_056_seed_15,295075147,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_056,B,2,critical,nominal,mild,uniform_20_120_s,simultaneous,pulse,low,normal,high_0p65_0p80,final_known_negative_control,core_056_seed_16,314606891,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_056,B,2,critical,nominal,mild,uniform_20_120_s,simultaneous,pulse,low,normal,high_0p65_0p80,final_known_negative_control,core_056_seed_17,334214467,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_056,B,2,critical,nominal,mild,uniform_20_120_s,simultaneous,pulse,low,normal,high_0p65_0p80,final_known_negative_control,core_056_seed_18,353868013,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_056,B,2,critical,nominal,mild,uniform_20_120_s,simultaneous,pulse,low,normal,high_0p65_0p80,final_known_negative_control,core_056_seed_19,373587883,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_057,B,4,adequate,nominal,medium,uniform_20_120_s,before,stochastic_net_load,medium,random_dropout,low_0p25_0p40,final_known_negative_control,core_057_seed_00,15485863,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_057,B,4,adequate,nominal,medium,uniform_20_120_s,before,stochastic_net_load,medium,random_dropout,low_0p25_0p40,final_known_negative_control,core_057_seed_01,32452843,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_057,B,4,adequate,nominal,medium,uniform_20_120_s,before,stochastic_net_load,medium,random_dropout,low_0p25_0p40,final_known_negative_control,core_057_seed_02,49979687,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_057,B,4,adequate,nominal,medium,uniform_20_120_s,before,stochastic_net_load,medium,random_dropout,low_0p25_0p40,final_known_negative_control,core_057_seed_03,67867967,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_057,B,4,adequate,nominal,medium,uniform_20_120_s,before,stochastic_net_load,medium,random_dropout,low_0p25_0p40,final_known_negative_control,core_057_seed_04,86028121,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_057,B,4,adequate,nominal,medium,uniform_20_120_s,before,stochastic_net_load,medium,random_dropout,low_0p25_0p40,final_known_negative_control,core_057_seed_05,104395303,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_057,B,4,adequate,nominal,medium,uniform_20_120_s,before,stochastic_net_load,medium,random_dropout,low_0p25_0p40,final_known_negative_control,core_057_seed_06,122949823,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_057,B,4,adequate,nominal,medium,uniform_20_120_s,before,stochastic_net_load,medium,random_dropout,low_0p25_0p40,final_known_negative_control,core_057_seed_07,141650939,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_057,B,4,adequate,nominal,medium,uniform_20_120_s,before,stochastic_net_load,medium,random_dropout,low_0p25_0p40,final_known_negative_control,core_057_seed_08,160481183,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_057,B,4,adequate,nominal,medium,uniform_20_120_s,before,stochastic_net_load,medium,random_dropout,low_0p25_0p40,final_known_negative_control,core_057_seed_09,179424673,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_057,B,4,adequate,nominal,medium,uniform_20_120_s,before,stochastic_net_load,medium,random_dropout,low_0p25_0p40,final_known_negative_control,core_057_seed_10,198491317,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_057,B,4,adequate,nominal,medium,uniform_20_120_s,before,stochastic_net_load,medium,random_dropout,low_0p25_0p40,final_known_negative_control,core_057_seed_11,217645199,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_057,B,4,adequate,nominal,medium,uniform_20_120_s,before,stochastic_net_load,medium,random_dropout,low_0p25_0p40,final_known_negative_control,core_057_seed_12,236887699,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_057,B,4,adequate,nominal,medium,uniform_20_120_s,before,stochastic_net_load,medium,random_dropout,low_0p25_0p40,final_known_negative_control,core_057_seed_13,256203221,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_057,B,4,adequate,nominal,medium,uniform_20_120_s,before,stochastic_net_load,medium,random_dropout,low_0p25_0p40,final_known_negative_control,core_057_seed_14,275604541,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_057,B,4,adequate,nominal,medium,uniform_20_120_s,before,stochastic_net_load,medium,random_dropout,low_0p25_0p40,final_known_negative_control,core_057_seed_15,295075147,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_057,B,4,adequate,nominal,medium,uniform_20_120_s,before,stochastic_net_load,medium,random_dropout,low_0p25_0p40,final_known_negative_control,core_057_seed_16,314606891,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_057,B,4,adequate,nominal,medium,uniform_20_120_s,before,stochastic_net_load,medium,random_dropout,low_0p25_0p40,final_known_negative_control,core_057_seed_17,334214467,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_057,B,4,adequate,nominal,medium,uniform_20_120_s,before,stochastic_net_load,medium,random_dropout,low_0p25_0p40,final_known_negative_control,core_057_seed_18,353868013,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_057,B,4,adequate,nominal,medium,uniform_20_120_s,before,stochastic_net_load,medium,random_dropout,low_0p25_0p40,final_known_negative_control,core_057_seed_19,373587883,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_058,B,4,scarce,nominal,medium,uniform_20_120_s,no_incident,step,high,jitter,mid_0p45_0p60,final_known_negative_control,core_058_seed_00,15485863,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_058,B,4,scarce,nominal,medium,uniform_20_120_s,no_incident,step,high,jitter,mid_0p45_0p60,final_known_negative_control,core_058_seed_01,32452843,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_058,B,4,scarce,nominal,medium,uniform_20_120_s,no_incident,step,high,jitter,mid_0p45_0p60,final_known_negative_control,core_058_seed_02,49979687,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_058,B,4,scarce,nominal,medium,uniform_20_120_s,no_incident,step,high,jitter,mid_0p45_0p60,final_known_negative_control,core_058_seed_03,67867967,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_058,B,4,scarce,nominal,medium,uniform_20_120_s,no_incident,step,high,jitter,mid_0p45_0p60,final_known_negative_control,core_058_seed_04,86028121,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_058,B,4,scarce,nominal,medium,uniform_20_120_s,no_incident,step,high,jitter,mid_0p45_0p60,final_known_negative_control,core_058_seed_05,104395303,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_058,B,4,scarce,nominal,medium,uniform_20_120_s,no_incident,step,high,jitter,mid_0p45_0p60,final_known_negative_control,core_058_seed_06,122949823,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_058,B,4,scarce,nominal,medium,uniform_20_120_s,no_incident,step,high,jitter,mid_0p45_0p60,final_known_negative_control,core_058_seed_07,141650939,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_058,B,4,scarce,nominal,medium,uniform_20_120_s,no_incident,step,high,jitter,mid_0p45_0p60,final_known_negative_control,core_058_seed_08,160481183,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_058,B,4,scarce,nominal,medium,uniform_20_120_s,no_incident,step,high,jitter,mid_0p45_0p60,final_known_negative_control,core_058_seed_09,179424673,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_058,B,4,scarce,nominal,medium,uniform_20_120_s,no_incident,step,high,jitter,mid_0p45_0p60,final_known_negative_control,core_058_seed_10,198491317,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_058,B,4,scarce,nominal,medium,uniform_20_120_s,no_incident,step,high,jitter,mid_0p45_0p60,final_known_negative_control,core_058_seed_11,217645199,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_058,B,4,scarce,nominal,medium,uniform_20_120_s,no_incident,step,high,jitter,mid_0p45_0p60,final_known_negative_control,core_058_seed_12,236887699,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_058,B,4,scarce,nominal,medium,uniform_20_120_s,no_incident,step,high,jitter,mid_0p45_0p60,final_known_negative_control,core_058_seed_13,256203221,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_058,B,4,scarce,nominal,medium,uniform_20_120_s,no_incident,step,high,jitter,mid_0p45_0p60,final_known_negative_control,core_058_seed_14,275604541,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_058,B,4,scarce,nominal,medium,uniform_20_120_s,no_incident,step,high,jitter,mid_0p45_0p60,final_known_negative_control,core_058_seed_15,295075147,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_058,B,4,scarce,nominal,medium,uniform_20_120_s,no_incident,step,high,jitter,mid_0p45_0p60,final_known_negative_control,core_058_seed_16,314606891,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_058,B,4,scarce,nominal,medium,uniform_20_120_s,no_incident,step,high,jitter,mid_0p45_0p60,final_known_negative_control,core_058_seed_17,334214467,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_058,B,4,scarce,nominal,medium,uniform_20_120_s,no_incident,step,high,jitter,mid_0p45_0p60,final_known_negative_control,core_058_seed_18,353868013,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_058,B,4,scarce,nominal,medium,uniform_20_120_s,no_incident,step,high,jitter,mid_0p45_0p60,final_known_negative_control,core_058_seed_19,373587883,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_059,B,4,critical,nominal,medium,uniform_20_120_s,after,ramp,low,normal,high_0p65_0p80,final_known_negative_control,core_059_seed_00,15485863,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_059,B,4,critical,nominal,medium,uniform_20_120_s,after,ramp,low,normal,high_0p65_0p80,final_known_negative_control,core_059_seed_01,32452843,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_059,B,4,critical,nominal,medium,uniform_20_120_s,after,ramp,low,normal,high_0p65_0p80,final_known_negative_control,core_059_seed_02,49979687,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_059,B,4,critical,nominal,medium,uniform_20_120_s,after,ramp,low,normal,high_0p65_0p80,final_known_negative_control,core_059_seed_03,67867967,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_059,B,4,critical,nominal,medium,uniform_20_120_s,after,ramp,low,normal,high_0p65_0p80,final_known_negative_control,core_059_seed_04,86028121,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_059,B,4,critical,nominal,medium,uniform_20_120_s,after,ramp,low,normal,high_0p65_0p80,final_known_negative_control,core_059_seed_05,104395303,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_059,B,4,critical,nominal,medium,uniform_20_120_s,after,ramp,low,normal,high_0p65_0p80,final_known_negative_control,core_059_seed_06,122949823,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_059,B,4,critical,nominal,medium,uniform_20_120_s,after,ramp,low,normal,high_0p65_0p80,final_known_negative_control,core_059_seed_07,141650939,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_059,B,4,critical,nominal,medium,uniform_20_120_s,after,ramp,low,normal,high_0p65_0p80,final_known_negative_control,core_059_seed_08,160481183,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_059,B,4,critical,nominal,medium,uniform_20_120_s,after,ramp,low,normal,high_0p65_0p80,final_known_negative_control,core_059_seed_09,179424673,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_059,B,4,critical,nominal,medium,uniform_20_120_s,after,ramp,low,normal,high_0p65_0p80,final_known_negative_control,core_059_seed_10,198491317,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_059,B,4,critical,nominal,medium,uniform_20_120_s,after,ramp,low,normal,high_0p65_0p80,final_known_negative_control,core_059_seed_11,217645199,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_059,B,4,critical,nominal,medium,uniform_20_120_s,after,ramp,low,normal,high_0p65_0p80,final_known_negative_control,core_059_seed_12,236887699,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_059,B,4,critical,nominal,medium,uniform_20_120_s,after,ramp,low,normal,high_0p65_0p80,final_known_negative_control,core_059_seed_13,256203221,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_059,B,4,critical,nominal,medium,uniform_20_120_s,after,ramp,low,normal,high_0p65_0p80,final_known_negative_control,core_059_seed_14,275604541,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_059,B,4,critical,nominal,medium,uniform_20_120_s,after,ramp,low,normal,high_0p65_0p80,final_known_negative_control,core_059_seed_15,295075147,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_059,B,4,critical,nominal,medium,uniform_20_120_s,after,ramp,low,normal,high_0p65_0p80,final_known_negative_control,core_059_seed_16,314606891,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_059,B,4,critical,nominal,medium,uniform_20_120_s,after,ramp,low,normal,high_0p65_0p80,final_known_negative_control,core_059_seed_17,334214467,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_059,B,4,critical,nominal,medium,uniform_20_120_s,after,ramp,low,normal,high_0p65_0p80,final_known_negative_control,core_059_seed_18,353868013,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_059,B,4,critical,nominal,medium,uniform_20_120_s,after,ramp,low,normal,high_0p65_0p80,final_known_negative_control,core_059_seed_19,373587883,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_060,B,2,adequate,nominal,severe,uniform_20_120_s,simultaneous,pulse,medium,random_dropout,low_0p25_0p40,final_known_negative_control,core_060_seed_00,15485863,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_060,B,2,adequate,nominal,severe,uniform_20_120_s,simultaneous,pulse,medium,random_dropout,low_0p25_0p40,final_known_negative_control,core_060_seed_01,32452843,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_060,B,2,adequate,nominal,severe,uniform_20_120_s,simultaneous,pulse,medium,random_dropout,low_0p25_0p40,final_known_negative_control,core_060_seed_02,49979687,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_060,B,2,adequate,nominal,severe,uniform_20_120_s,simultaneous,pulse,medium,random_dropout,low_0p25_0p40,final_known_negative_control,core_060_seed_03,67867967,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_060,B,2,adequate,nominal,severe,uniform_20_120_s,simultaneous,pulse,medium,random_dropout,low_0p25_0p40,final_known_negative_control,core_060_seed_04,86028121,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_060,B,2,adequate,nominal,severe,uniform_20_120_s,simultaneous,pulse,medium,random_dropout,low_0p25_0p40,final_known_negative_control,core_060_seed_05,104395303,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_060,B,2,adequate,nominal,severe,uniform_20_120_s,simultaneous,pulse,medium,random_dropout,low_0p25_0p40,final_known_negative_control,core_060_seed_06,122949823,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_060,B,2,adequate,nominal,severe,uniform_20_120_s,simultaneous,pulse,medium,random_dropout,low_0p25_0p40,final_known_negative_control,core_060_seed_07,141650939,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_060,B,2,adequate,nominal,severe,uniform_20_120_s,simultaneous,pulse,medium,random_dropout,low_0p25_0p40,final_known_negative_control,core_060_seed_08,160481183,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
