scenario_id,plant,load_seed,solver_seed,mechanism,sg_tension,sg_reserve_pu,sfr_period_s,load_timing,disturbance_area,disturbance_sign,disturbance_magnitude_pu,capability_change_time_s,measurement_noise_std_hz,communication_jitter_s,dropout_probability,initial_soc_1,initial_soc_2,known_ood,phase_0,phase_1,phase_2,phase_3
A_availability_adequate_11,A,11,10011,availability,adequate,0.1,4.0,simultaneous,0,-1.0,0.08,20.0,0.0,0.0,0.0,0.5,0.5,development_known,4.290879596058647,1.2419732042422806,4.260392594155326,4.863993852221034
A_availability_adequate_12,A,12,10012,availability,adequate,0.1,4.0,before,0,1.0,0.08,20.0,0.0,0.0,0.0,0.5,0.5,development_known,1.4139473361458732,3.9343811793758676,0.6893701020808383,4.568806466489026
A_availability_adequate_13,A,13,10013,availability,adequate,0.1,4.0,continuous,1,1.0,0.06,20.0,0.0,0.0,0.0,0.5,0.5,development_known,4.669332005763868,3.9449216804349545,2.6779370808704033,3.851812624460704
A_availability_adequate_14,A,14,10014,availability,adequate,0.1,4.0,simultaneous,0,-1.0,0.06,20.0,0.0,0.0,0.0,0.5,0.5,development_known,5.238027226327667,2.5046102836584048,5.631029422526699,6.170362435088477
A_availability_adequate_15,A,15,10015,availability,adequate,0.1,4.0,after,0,-1.0,0.06,20.0,0.0,0.0,0.0,0.5,0.5,development_known,0.6553183470275441,2.2167222479780264,4.315876761786571,2.540536086793668
A_availability_adequate_16,A,16,10016,availability,adequate,0.1,4.0,before,1,-1.0,0.05,20.0,0.0,0.0,0.0,0.5,0.5,development_known,2.2395329862015747,3.9240135983578868,5.633691954078231,4.267189399861341
A_availability_adequate_17,A,17,10017,availability,adequate,0.1,4.0,continuous,1,-1.0,0.05,20.0,0.0,0.0,0.0,0.5,0.5,development_known,0.8114640586675038,4.75918158390646,5.288155044914495,5.465338009944129
A_availability_adequate_18,A,18,10018,availability,adequate,0.1,4.0,after,0,1.0,0.08,20.0,0.0,0.0,0.0,0.5,0.5,development_known,3.8830275964258703,5.891684599349959,5.8482894778406385,3.57367216723581
A_availability_adequate_19,A,19,10019,availability,adequate,0.1,4.0,before,0,1.0,0.07,20.0,0.0,0.0,0.0,0.5,0.5,development_known,3.062061464161901,3.3629936818905115,1.6410480567593595,2.747984851023159
A_availability_scarce_00,A,0,10000,availability,scarce,0.05,4.0,after,1,-1.0,0.06,20.0,0.0,0.0,0.0,0.5,0.5,development_known,1.53622361460758,6.0647968356478295,0.11413053333692438,3.0425320335391386
A_availability_scarce_01,A,1,10001,availability,scarce,0.05,4.0,no_load,0,-1.0,0.07,20.0,0.0,0.0,0.0,0.5,0.5,development_known,1.6298021034153993,4.141547804676062,2.0107225870692993,1.4229756320786984
A_availability_scarce_02,A,2,10002,availability,scarce,0.05,4.0,simultaneous,1,-1.0,0.07,20.0,0.0,0.0,0.0,0.5,0.5,development_known,4.714035966348658,2.2276073610886344,3.6609994872453893,2.5256120332071204
A_availability_scarce_03,A,3,10003,availability,scarce,0.05,4.0,continuous,0,1.0,0.05,20.0,0.0,0.0,0.0,0.5,0.5,development_known,5.7644138800535005,1.4789981868186672,3.203869485833447,1.3484705194657611
A_availability_scarce_04,A,4,10004,availability,scarce,0.05,4.0,no_load,1,-1.0,0.07,20.0,0.0,0.0,0.0,0.5,0.5,development_known,3.3002557719278394,3.167634690162402,5.484198334221194,0.6394137843091439
A_availability_scarce_05,A,5,10005,availability,scarce,0.05,4.0,after,1,-1.0,0.07,20.0,0.0,0.0,0.0,0.5,0.5,development_known,2.8654931967648425,5.504705387346596,1.5806069529968867,2.341662469088691
A_availability_scarce_06,A,6,10006,availability,scarce,0.05,4.0,before,0,1.0,0.05,20.0,0.0,0.0,0.0,0.5,0.5,development_known,3.826817380966082,1.3519202225450064,3.588233950508541,0.2877574951263441
A_availability_scarce_07,A,7,10007,availability,scarce,0.05,4.0,continuous,0,1.0,0.06,20.0,0.0,0.0,0.0,0.5,0.5,development_known,5.139767165619695,3.433634288612546,4.400807809288939,4.472374402586668
A_availability_scarce_08,A,8,10008,availability,scarce,0.05,4.0,no_load,0,1.0,0.07,20.0,0.0,0.0,0.0,0.5,0.5,development_known,5.152432982057709,1.8439420773959456,2.3224621824490908,0.11061991870310806
A_availability_scarce_09,A,9,10009,availability,scarce,0.05,4.0,continuous,0,-1.0,0.06,20.0,0.0,0.0,0.0,0.5,0.5,development_known,4.824776439671515,0.6935779180957407,4.800729546771157,1.9959952392331466
A_availability_scarce_10,A,10,10010,availability,scarce,0.05,4.0,simultaneous,1,1.0,0.08,20.0,0.0,0.0,0.0,0.5,0.5,development_known,5.008167172402368,4.835219607744009,3.4206945026870956,2.1950013283151435
A_availability_scarce_11,A,11,10011,availability,scarce,0.05,4.0,after,0,1.0,0.08,20.0,0.0,0.0,0.0,0.5,0.5,development_known,3.7439063216388244,0.32909229339513274,4.194650925718689,6.000489193204903
A_availability_scarce_12,A,12,10012,availability,scarce,0.05,4.0,before,1,-1.0,0.05,20.0,0.0,0.0,0.0,0.5,0.5,development_known,3.7595643809460806,3.839263696021731,5.2129538951378445,5.112355743365737
A_availability_scarce_13,A,13,10013,availability,scarce,0.05,4.0,before,0,1.0,0.05,20.0,0.0,0.0,0.0,0.5,0.5,development_known,6.0889822649612455,5.2679226197982905,1.6512967979200224,6.208352529818585
A_availability_scarce_14,A,14,10014,availability,scarce,0.05,4.0,after,0,1.0,0.08,20.0,0.0,0.0,0.0,0.5,0.5,development_known,0.028443218005416236,0.02572904364929937,2.8047900058267197,4.0289032070097575
A_availability_scarce_15,A,15,10015,availability,scarce,0.05,4.0,before,1,-1.0,0.05,20.0,0.0,0.0,0.0,0.5,0.5,development_known,0.9593083100508051,0.8902689108378951,5.264534892860208,3.572212008163885
A_availability_scarce_16,A,16,10016,availability,scarce,0.05,4.0,simultaneous,0,1.0,0.06,20.0,0.0,0.0,0.0,0.5,0.5,development_known,4.455676774527831,4.9461752932921526,0.17981756994603112,4.116409938277098
A_availability_scarce_17,A,17,10017,availability,scarce,0.05,4.0,continuous,1,1.0,0.06,20.0,0.0,0.0,0.0,0.5,0.5,development_known,1.8558529029950726,5.028030885218652,4.010722904615029,0.314252408229326
A_availability_scarce_18,A,18,10018,availability,scarce,0.05,4.0,no_load,1,-1.0,0.08,20.0,0.0,0.0,0.0,0.5,0.5,development_known,6.026242417790178,6.2211684245037375,5.612630638453227,0.9469986635198091
A_availability_scarce_19,A,19,10019,availability,scarce,0.05,4.0,simultaneous,1,-1.0,0.08,20.0,0.0,0.0,0.0,0.5,0.5,development_known,5.437808275983934,3.961026117671826,1.1195793775537999,1.5963365770832039
A_availability_critical_00,A,0,10000,availability,critical,0.025,4.0,before,0,-1.0,0.06,20.0,0.0,0.0,0.0,0.5,0.5,development_known,3.8702529485230515,3.0215365748314063,5.7573684259997915,4.549205096169833
A_availability_critical_01,A,1,10001,availability,critical,0.025,4.0,simultaneous,0,1.0,0.08,20.0,0.0,0.0,0.0,0.5,0.5,development_known,3.13731429547395,4.891147154268371,5.797027031245475,3.6640219491977444
A_availability_critical_02,A,2,10002,availability,critical,0.025,4.0,after,0,1.0,0.06,20.0,0.0,0.0,0.0,0.5,0.5,development_known,4.113574909771224,2.152481365249831,1.9997344730060969,5.881642759016909
A_availability_critical_03,A,3,10003,availability,critical,0.025,4.0,continuous,1,1.0,0.07,20.0,0.0,0.0,0.0,0.5,0.5,development_known,3.786852760694824,1.4374191662513003,3.8856522060421645,4.994840129868519
A_availability_critical_04,A,4,10004,availability,critical,0.025,4.0,before,1,-1.0,0.05,20.0,0.0,0.0,0.0,0.5,0.5,development_known,0.2901646891511913,0.2700823448805155,5.0788444776006285,3.35379085032191
A_availability_critical_05,A,5,10005,availability,critical,0.025,4.0,simultaneous,0,-1.0,0.05,20.0,0.0,0.0,0.0,0.5,0.5,development_known,3.8675108093330337,0.8088330197162173,4.623245986277879,0.24382429729382574
A_availability_critical_06,A,6,10006,availability,critical,0.025,4.0,no_load,0,-1.0,0.08,20.0,0.0,0.0,0.0,0.5,0.5,development_known,3.670367029723372,0.43161872851723365,1.9855854776262345,1.464320509093207
A_availability_critical_07,A,7,10007,availability,critical,0.025,4.0,no_load,1,1.0,0.06,20.0,0.0,0.0,0.0,0.5,0.5,development_known,5.8425153467008855,0.8395535225281526,0.25396966768511725,4.715617721952325
A_availability_critical_08,A,8,10008,availability,critical,0.025,4.0,before,1,-1.0,0.07,20.0,0.0,0.0,0.0,0.5,0.5,development_known,4.0102225656751544,5.4587138640903925,6.090668662574146,0.5199572972234847
A_availability_critical_09,A,9,10009,availability,critical,0.025,4.0,after,0,1.0,0.08,20.0,0.0,0.0,0.0,0.5,0.5,development_known,3.1822548511926203,5.385676805212377,2.2880896548085823,5.87286506780504
A_availability_critical_10,A,10,10010,availability,critical,0.025,4.0,no_load,0,1.0,0.05,20.0,0.0,0.0,0.0,0.5,0.5,development_known,1.4180163806557124,4.917424285973588,4.996416913071783,2.1404928635153677
A_availability_critical_11,A,11,10011,availability,critical,0.025,4.0,simultaneous,0,-1.0,0.07,20.0,0.0,0.0,0.0,0.5,0.5,development_known,0.6827389116736307,3.1380241928981563,1.6801184705623715,0.4377009099243163
A_availability_critical_12,A,12,10012,availability,critical,0.025,4.0,continuous,1,-1.0,0.06,20.0,0.0,0.0,0.0,0.5,0.5,development_known,5.583387707017029,2.021503293919542,4.422992494702394,6.10674829189425
A_availability_critical_13,A,13,10013,availability,critical,0.025,4.0,after,1,1.0,0.05,20.0,0.0,0.0,0.0,0.5,0.5,development_known,1.8781653245445864,4.740626913965009,5.050813545076931,5.6959258322619615
A_availability_critical_14,A,14,10014,availability,critical,0.025,4.0,continuous,1,-1.0,0.05,20.0,0.0,0.0,0.0,0.5,0.5,development_known,3.174783100080473,2.6002782171038876,2.367080666829331,1.1622621571698033
A_availability_critical_15,A,15,10015,availability,critical,0.025,4.0,no_load,1,1.0,0.06,20.0,0.0,0.0,0.0,0.5,0.5,development_known,4.22128114759162,2.7224171873813714,5.698147623681502,6.176534984266694
A_availability_critical_16,A,16,10016,availability,critical,0.025,4.0,before,0,-1.0,0.07,20.0,0.0,0.0,0.0,0.5,0.5,development_known,1.77215933929799,5.568960260821715,0.29442244046281035,2.6275646582102357
A_availability_critical_17,A,17,10017,availability,critical,0.025,4.0,after,1,-1.0,0.08,20.0,0.0,0.0,0.0,0.5,0.5,development_known,2.830751767300724,4.074029109584137,2.995811191119683,6.096084330080198
A_availability_critical_18,A,18,10018,availability,critical,0.025,4.0,continuous,1,1.0,0.08,20.0,0.0,0.0,0.0,0.5,0.5,development_known,2.4304207794823607,4.084972458215614,2.191169059456528,4.133200537675801
A_availability_critical_19,A,19,10019,availability,critical,0.025,4.0,simultaneous,0,1.0,0.07,20.0,0.0,0.0,0.0,0.5,0.5,development_known,2.172876854866703,5.017403720741977,5.835069879248791,4.683031643756728
A2_headroom_critical_00,A,0,20000,headroom,critical,0.025,2.0,simultaneous,0,1.0,0.06,20.0,0.0,0.0,0.0,0.5,0.5,development_known_2s_sensitivity,2.7885132250074167,4.27588086181979,1.702195029447878,5.4792483464146455
A2_headroom_adequate_01,A,1,20001,headroom,adequate,0.1,2.0,after,0,1.0,0.07,20.0,0.0,0.0,0.0,0.5,0.5,development_known_2s_sensitivity,6.039285012287858,0.36652571224900865,3.914113221277298,4.706417690232403
A2_headroom_scarce_02,A,2,20002,headroom,scarce,0.05,2.0,after,0,-1.0,0.05,20.0,0.0,0.0,0.0,0.5,0.5,development_known_2s_sensitivity,3.3001369151649267,2.332381742878923,2.0985383097484553,0.4221997471157745
A2_headroom_scarce_03,A,3,20003,headroom,scarce,0.05,2.0,no_load,0,-1.0,0.08,20.0,0.0,0.0,0.0,0.5,0.5,development_known_2s_sensitivity,5.841769035242476,0.4925296054922753,2.404690612235637,4.926636350390404
A2_headroom_adequate_04,A,4,20004,headroom,adequate,0.1,2.0,before,1,-1.0,0.05,20.0,0.0,0.0,0.0,0.5,0.5,development_known_2s_sensitivity,3.25931171812468,3.080745260446996,6.205962450187072,1.6179164658705119
A2_headroom_adequate_05,A,5,20005,headroom,adequate,0.1,2.0,continuous,0,1.0,0.05,20.0,0.0,0.0,0.0,0.5,0.5,development_known_2s_sensitivity,5.406157108490761,4.847780230212062,0.2639701693775991,2.5336085027582316
A2_headroom_adequate_06,A,6,20006,headroom,adequate,0.1,2.0,simultaneous,1,-1.0,0.06,20.0,0.0,0.0,0.0,0.5,0.5,development_known_2s_sensitivity,6.14638842218026,2.166540425174387,3.68331316150676,2.691870090115127
A2_headroom_critical_07,A,7,20007,headroom,critical,0.025,2.0,simultaneous,1,-1.0,0.05,20.0,0.0,0.0,0.0,0.5,0.5,development_known_2s_sensitivity,3.8049399291759234,5.0766374109000685,2.892618578435743,5.625054116967437
A2_headroom_scarce_08,A,8,20008,headroom,scarce,0.05,2.0,no_load,0,1.0,0.07,20.0,0.0,0.0,0.0,0.5,0.5,development_known_2s_sensitivity,5.666368991907489,2.8439931435410664,0.2493524769794551,4.5517397601734135
A2_headroom_critical_09,A,9,20009,headroom,critical,0.025,2.0,after,0,1.0,0.07,20.0,0.0,0.0,0.0,0.5,0.5,development_known_2s_sensitivity,0.29868957347777775,2.2178027981296133,5.210993390851752,4.503804335046509
A2_headroom_scarce_10,A,10,20010,headroom,scarce,0.05,2.0,no_load,1,1.0,0.06,20.0,0.0,0.0,0.0,0.5,0.5,development_known_2s_sensitivity,0.9390288050021729,2.9008258525214243,2.6439723030568962,0.3109424191536864
A2_headroom_scarce_11,A,11,20011,headroom,scarce,0.05,2.0,no_load,0,1.0,0.06,20.0,0.0,0.0,0.0,0.5,0.5,development_known_2s_sensitivity,0.8099489305567361,2.1879603090670403,2.599625852177841,0.03681209566752349
A2_headroom_critical_12,A,12,20012,headroom,critical,0.025,2.0,simultaneous,1,-1.0,0.08,20.0,0.0,0.0,0.0,0.5,0.5,development_known_2s_sensitivity,0.5245316676102701,3.0206068366856877,4.1460358018117995,3.850007659835078
A2_headroom_adequate_13,A,13,20013,headroom,adequate,0.1,2.0,before,0,-1.0,0.07,20.0,0.0,0.0,0.0,0.5,0.5,development_known_2s_sensitivity,3.4642186551663743,0.7325379357828148,5.307016260628394,4.840326485802642
A2_headroom_critical_14,A,14,20014,headroom,critical,0.025,2.0,after,1,-1.0,0.06,20.0,0.0,0.0,0.0,0.5,0.5,development_known_2s_sensitivity,1.977709892642279,4.869520758656812,5.666016632295719,3.4068033575888244
A2_headroom_scarce_15,A,15,20015,headroom,scarce,0.05,2.0,continuous,1,1.0,0.08,20.0,0.0,0.0,0.0,0.5,0.5,development_known_2s_sensitivity,2.0711347371000066,4.7325704799903185,6.078680837633193,4.0345434752288245
A2_headroom_scarce_16,A,16,20016,headroom,scarce,0.05,2.0,continuous,1,1.0,0.07,20.0,0.0,0.0,0.0,0.5,0.5,development_known_2s_sensitivity,1.2546597739748546,4.00063169952404,3.589802959697522,0.24327902553316924
A2_headroom_adequate_17,A,17,20017,headroom,adequate,0.1,2.0,before,1,-1.0,0.08,20.0,0.0,0.0,0.0,0.5,0.5,development_known_2s_sensitivity,5.851363481679679,2.230109458496672,4.173873318292816,2.509435983098931
A2_headroom_adequate_18,A,18,20018,headroom,adequate,0.1,2.0,continuous,1,1.0,0.08,20.0,0.0,0.0,0.0,0.5,0.5,development_known_2s_sensitivity,4.613455999743754,2.7745263660912824,2.7983701648681825,2.838028966057213
A2_headroom_critical_19,A,19,20019,headroom,critical,0.025,2.0,before,0,-1.0,0.05,20.0,0.0,0.0,0.0,0.5,0.5,development_known_2s_sensitivity,2.1123593698535568,5.260460703792046,4.0173950374232446,4.2755966082096615
A2_ramp_critical_00,A,0,20000,ramp,critical,0.025,2.0,simultaneous,0,1.0,0.05,20.0,0.0,0.0,0.0,0.5,0.5,development_known_2s_sensitivity,3.195514057956185,1.8474316162031283,2.6434817243951234,3.591173689985669
A2_ramp_critical_01,A,1,20001,ramp,critical,0.025,2.0,before,1,1.0,0.05,20.0,0.0,0.0,0.0,0.5,0.5,development_known_2s_sensitivity,5.896563029743332,1.094182688344753,0.10068006192045707,3.528877551884368
A2_ramp_critical_02,A,2,20002,ramp,critical,0.025,2.0,after,1,1.0,0.06,20.0,0.0,0.0,0.0,0.5,0.5,development_known_2s_sensitivity,0.8291110201932104,2.5738453322315076,2.1943483886176485,5.885679348680945
A2_ramp_scarce_03,A,3,20003,ramp,scarce,0.05,2.0,no_load,0,-1.0,0.07,20.0,0.0,0.0,0.0,0.5,0.5,development_known_2s_sensitivity,1.8751051105737004,4.694469051122756,5.440254133906816,2.4277503830045846
A2_ramp_critical_04,A,4,20004,ramp,critical,0.025,2.0,simultaneous,0,1.0,0.08,20.0,0.0,0.0,0.0,0.5,0.5,development_known_2s_sensitivity,6.049852186867355,0.8389410818723674,3.1951971455677945,3.7516473625057642
A2_ramp_adequate_05,A,5,20005,ramp,adequate,0.1,2.0,after,1,-1.0,0.06,20.0,0.0,0.0,0.0,0.5,0.5,development_known_2s_sensitivity,5.66641890073885,1.4586946123358604,4.166663494113875,2.585642258554455
A2_ramp_scarce_06,A,6,20006,ramp,scarce,0.05,2.0,simultaneous,1,-1.0,0.07,20.0,0.0,0.0,0.0,0.5,0.5,development_known_2s_sensitivity,2.8372547043237413,0.9632650630353743,2.696348267167905,3.6781509396059913
A2_ramp_critical_07,A,7,20007,ramp,critical,0.025,2.0,continuous,0,1.0,0.07,20.0,0.0,0.0,0.0,0.5,0.5,development_known_2s_sensitivity,1.0760973262457298,3.09388309876644,5.411607055077674,0.31838224124420533
A2_ramp_adequate_08,A,8,20008,ramp,adequate,0.1,2.0,no_load,0,1.0,0.08,20.0,0.0,0.0,0.0,0.5,0.5,development_known_2s_sensitivity,3.3062829027902536,1.4145713259499715,4.2472393539944795,3.8758757316825454
A2_ramp_scarce_09,A,9,20009,ramp,scarce,0.05,2.0,continuous,0,1.0,0.08,20.0,0.0,0.0,0.0,0.5,0.5,development_known_2s_sensitivity,6.102076805882213,1.7717536793811952,3.848323067292108,5.553176196798943
A2_ramp_critical_10,A,10,20010,ramp,critical,0.025,2.0,simultaneous,1,-1.0,0.08,20.0,0.0,0.0,0.0,0.5,0.5,development_known_2s_sensitivity,0.0701414209860527,3.4255116577804863,3.692307781244671,0.5943198899797583
A2_ramp_scarce_11,A,11,20011,ramp,scarce,0.05,2.0,before,1,-1.0,0.08,20.0,0.0,0.0,0.0,0.5,0.5,development_known_2s_sensitivity,0.9390854506938209,1.1599788127571111,4.23349731632372,3.706146755844744
A2_ramp_scarce_12,A,12,20012,ramp,scarce,0.05,2.0,no_load,0,1.0,0.06,20.0,0.0,0.0,0.0,0.5,0.5,development_known_2s_sensitivity,4.413188041860564,1.954068165059102,2.7543714722381476,5.102128427248524
A2_ramp_scarce_13,A,13,20013,ramp,scarce,0.05,2.0,continuous,0,1.0,0.07,20.0,0.0,0.0,0.0,0.5,0.5,development_known_2s_sensitivity,5.582154810693019,3.941962607125306,4.406452447978983,0.9066150246817866
A2_ramp_adequate_14,A,14,20014,ramp,adequate,0.1,2.0,after,1,-1.0,0.05,20.0,0.0,0.0,0.0,0.5,0.5,development_known_2s_sensitivity,5.086476803415818,4.860051441572517,3.0489684709148723,0.7821201965812516
A2_ramp_adequate_15,A,15,20015,ramp,adequate,0.1,2.0,no_load,0,-1.0,0.07,20.0,0.0,0.0,0.0,0.5,0.5,development_known_2s_sensitivity,6.267760690542311,1.6658954617236992,4.395516187287706,0.5146571548286346
A2_ramp_adequate_16,A,16,20016,ramp,adequate,0.1,2.0,continuous,1,-1.0,0.05,20.0,0.0,0.0,0.0,0.5,0.5,development_known_2s_sensitivity,6.028409629703788,4.986996902846954,4.670019879118524,3.766503240118861
A2_ramp_adequate_17,A,17,20017,ramp,adequate,0.1,2.0,before,1,1.0,0.05,20.0,0.0,0.0,0.0,0.5,0.5,development_known_2s_sensitivity,2.3738346493133973,0.964470013686372,1.6989638849958217,3.0902823269694215
A2_ramp_adequate_18,A,18,20018,ramp,adequate,0.1,2.0,before,1,-1.0,0.06,20.0,0.0,0.0,0.0,0.5,0.5,development_known_2s_sensitivity,2.2742908467304677,4.921613235402416,6.032499867470545,0.08682005979889097
A2_ramp_scarce_19,A,19,20019,ramp,scarce,0.05,2.0,after,0,-1.0,0.06,20.0,0.0,0.0,0.0,0.5,0.5,development_known_2s_sensitivity,4.945712357307701,1.2495187563245993,2.131891475928334,5.881236371511578
A2_delay_critical_00,A,0,20000,delay,critical,0.025,2.0,after,1,1.0,0.05,20.0,0.0,0.0,0.0,0.5,0.5,development_known_2s_sensitivity,3.6503856141937367,2.3505026053777085,1.0111781706056029,1.290773626992894
A2_delay_adequate_01,A,1,20001,delay,adequate,0.1,2.0,no_load,1,1.0,0.07,20.0,0.0,0.0,0.0,0.5,0.5,development_known_2s_sensitivity,1.8348950413141405,1.5751825700625746,0.2889096211795606,6.2827959108467155
A2_delay_scarce_02,A,2,20002,delay,scarce,0.05,2.0,continuous,0,-1.0,0.05,20.0,0.0,0.0,0.0,0.5,0.5,development_known_2s_sensitivity,2.7903741600984113,0.4716181690340666,6.143819062078719,5.087429071970722
A2_delay_adequate_03,A,3,20003,delay,adequate,0.1,2.0,before,1,1.0,0.05,20.0,0.0,0.0,0.0,0.5,0.5,development_known_2s_sensitivity,5.179177863891566,4.222229700740701,2.161770224645475,4.98741323637544
A2_delay_scarce_04,A,4,20004,delay,scarce,0.05,2.0,no_load,0,-1.0,0.05,20.0,0.0,0.0,0.0,0.5,0.5,development_known_2s_sensitivity,1.9192153563796752,2.4027959830817562,2.217304872468997,2.8241158389096825
A2_delay_scarce_05,A,5,20005,delay,scarce,0.05,2.0,after,1,-1.0,0.08,20.0,0.0,0.0,0.0,0.5,0.5,development_known_2s_sensitivity,0.13961526464972707,3.8135206316823687,0.5881483844485375,5.9305544412682325
A2_delay_adequate_06,A,6,20006,delay,adequate,0.1,2.0,no_load,0,1.0,0.07,20.0,0.0,0.0,0.0,0.5,0.5,development_known_2s_sensitivity,5.542468287365966,1.2071195046971204,1.6838690350907342,4.703206676754102
A2_delay_critical_07,A,7,20007,delay,critical,0.025,2.0,before,1,1.0,0.06,20.0,0.0,0.0,0.0,0.5,0.5,development_known_2s_sensitivity,0.8735809035716262,1.4582008204792178,4.654570687059441,5.3136602229160665
A2_delay_critical_08,A,8,20008,delay,critical,0.025,2.0,simultaneous,1,-1.0,0.05,20.0,0.0,0.0,0.0,0.5,0.5,development_known_2s_sensitivity,2.774525892201015,4.706748938216676,4.92670015413176,5.084045273400788
A2_delay_scarce_09,A,9,20009,delay,scarce,0.05,2.0,before,1,1.0,0.07,20.0,0.0,0.0,0.0,0.5,0.5,development_known_2s_sensitivity,0.9142454916449322,0.540291456416249,4.451309808394123,1.0350540364562615
A2_delay_critical_10,A,10,20010,delay,critical,0.025,2.0,after,1,-1.0,0.06,20.0,0.0,0.0,0.0,0.5,0.5,development_known_2s_sensitivity,4.061605701044639,6.103141615249178,6.158806699902949,2.754388447968792
A2_delay_critical_11,A,11,20011,delay,critical,0.025,2.0,before,0,1.0,0.08,20.0,0.0,0.0,0.0,0.5,0.5,development_known_2s_sensitivity,2.6270028804510566,1.2679971098760392,1.6507839257275603,1.8999645675524495
A2_delay_critical_12,A,12,20012,delay,critical,0.025,2.0,continuous,1,-1.0,0.08,20.0,0.0,0.0,0.0,0.5,0.5,development_known_2s_sensitivity,5.033933290884357,2.668223255284544,6.169236927118481,3.7434557049933455
A2_delay_scarce_13,A,13,20013,delay,scarce,0.05,2.0,continuous,0,1.0,0.06,20.0,0.0,0.0,0.0,0.5,0.5,development_known_2s_sensitivity,0.49655286072968763,4.289977579858349,4.893046675360175,2.1547821262523654
A2_delay_scarce_14,A,14,20014,delay,scarce,0.05,2.0,simultaneous,1,-1.0,0.06,20.0,0.0,0.0,0.0,0.5,0.5,development_known_2s_sensitivity,5.701346478994522,0.8173303944195095,5.241272814603046,0.8234813075221018
A2_delay_adequate_15,A,15,20015,delay,adequate,0.1,2.0,simultaneous,0,-1.0,0.08,20.0,0.0,0.0,0.0,0.5,0.5,development_known_2s_sensitivity,2.5988955703203453,3.586858136429178,3.6312634782548265,4.666398308288253
A2_delay_scarce_16,A,16,20016,delay,scarce,0.05,2.0,continuous,0,-1.0,0.07,20.0,0.0,0.0,0.0,0.5,0.5,development_known_2s_sensitivity,4.467056815027866,3.983208506814859,3.4707071685586297,2.802062397450566
A2_delay_adequate_17,A,17,20017,delay,adequate,0.1,2.0,simultaneous,0,-1.0,0.08,20.0,0.0,0.0,0.0,0.5,0.5,development_known_2s_sensitivity,3.4080971414913686,4.5321216096144825,0.8563901645464647,1.8398474351609855
A2_delay_adequate_18,A,18,20018,delay,adequate,0.1,2.0,no_load,0,1.0,0.07,20.0,0.0,0.0,0.0,0.5,0.5,development_known_2s_sensitivity,5.931437804407688,0.48709310673335865,3.5899576514500033,1.6637913280909362
A2_delay_adequate_19,A,19,20019,delay,adequate,0.1,2.0,after,0,1.0,0.06,20.0,0.0,0.0,0.0,0.5,0.5,development_known_2s_sensitivity,2.348963543567549,5.5027287919206564,1.6706652052633395,2.8558021778538802
A2_energy_critical_00,A,0,20000,energy,critical,0.025,2.0,before,1,1.0,0.08,20.0,0.0,0.0,0.0,0.5,0.5,development_known_2s_sensitivity,5.654324728599396,0.29686195292101036,1.962371781987564,6.079175524802575
A2_energy_critical_01,A,1,20001,energy,critical,0.025,2.0,after,0,1.0,0.07,20.0,0.0,0.0,0.0,0.5,0.5,development_known_2s_sensitivity,0.31434499137949046,4.250265557735472,1.0874046427348325,0.11981090804205931
A2_energy_adequate_02,A,2,20002,energy,adequate,0.1,2.0,simultaneous,1,1.0,0.05,20.0,0.0,0.0,0.0,0.5,0.5,development_known_2s_sensitivity,3.1006568133623986,2.6367957152295802,2.6268746183945955,0.5102702203447366
A2_energy_scarce_03,A,3,20003,energy,scarce,0.05,2.0,continuous,0,-1.0,0.08,20.0,0.0,0.0,0.0,0.5,0.5,development_known_2s_sensitivity,1.3372054840799372,3.892633741528989,4.942190951657816,1.055825137090476
A2_energy_scarce_04,A,4,20004,energy,scarce,0.05,2.0,before,1,-1.0,0.08,20.0,0.0,0.0,0.0,0.5,0.5,development_known_2s_sensitivity,2.5662924221442616,5.976679377392405,2.1067975126061644,2.9157551546458467
A2_energy_adequate_05,A,5,20005,energy,adequate,0.1,2.0,before,1,1.0,0.08,20.0,0.0,0.0,0.0,0.5,0.5,development_known_2s_sensitivity,3.964164234972471,1.0442062828633205,2.6604032909107826,1.8736588110334054
A2_energy_adequate_06,A,6,20006,energy,adequate,0.1,2.0,continuous,1,-1.0,0.07,20.0,0.0,0.0,0.0,0.5,0.5,development_known_2s_sensitivity,4.2952188862374685,1.8095749245552057,4.065494327946373,1.0929679500089167
A2_energy_critical_07,A,7,20007,energy,critical,0.025,2.0,after,0,1.0,0.07,20.0,0.0,0.0,0.0,0.5,0.5,development_known_2s_sensitivity,5.175419272726278,2.9413889950326912,5.266239749250509,0.7242432226290927
A2_energy_adequate_08,A,8,20008,energy,adequate,0.1,2.0,no_load,1,1.0,0.05,20.0,0.0,0.0,0.0,0.5,0.5,development_known_2s_sensitivity,0.6621586161098073,2.6147822035574992,3.9049960406663837,0.9536009255099094
A2_energy_critical_09,A,9,20009,energy,critical,0.025,2.0,before,1,-1.0,0.07,20.0,0.0,0.0,0.0,0.5,0.5,development_known_2s_sensitivity,3.1593426996570546,2.4769613243374797,2.9304464407513047,3.2514965639730184
A2_energy_scarce_10,A,10,20010,energy,scarce,0.05,2.0,continuous,0,1.0,0.06,20.0,0.0,0.0,0.0,0.5,0.5,development_known_2s_sensitivity,3.044926355090215,0.42636355132466713,5.138551256815425,3.069639993353847
